ARI,NMI,AMI,HOM,COM,VMEASURE,n_clusters_pred,n_labels,n_obs,ASW_pred,ASW_label,method,label_key,resolution,cluster_key,representation,target_n_labels,abs_cluster_delta
0.21337198746008115,0.3644856020880646,0.357097337794868,0.3575611782280564,0.3716835149374371,0.3644856020880646,20,33,9215,0.08666995167732239,-0.13551396131515503,SpaMI,predicted.celltype,1.7,leiden_r1_700,embedding,33,13
0.2061811978788156,0.3653514779201271,0.3569852848641283,0.36731018240833074,0.36341355245451795,0.3653514779201271,23,33,9215,0.07176268845796585,-0.13551396131515503,SpaMI,predicted.celltype,1.75,leiden_r1_750,embedding,33,10
0.20156028973025156,0.3637705075305557,0.35537653111999506,0.36546142343708027,0.36209516661183067,0.3637705075305557,23,33,9215,0.07513699680566788,-0.13551396131515503,SpaMI,predicted.celltype,1.8,leiden_r1_800,embedding,33,10
0.21052388700656746,0.36089300442112343,0.35245920384220497,0.36249872435474007,0.35930144710785195,0.36089300442112343,23,33,9215,0.07524260133504868,-0.13551396131515503,SpaMI,predicted.celltype,1.85,leiden_r1_850,embedding,33,10
0.20104293807618054,0.36126778487127803,0.35319707065867056,0.3611668244904206,0.36136880171274005,0.361267784871278,22,33,9215,0.07233329117298126,-0.13551396131515503,SpaMI,predicted.celltype,1.9,leiden_r1_900,embedding,33,11
0.21195115770241293,0.3629606935153607,0.3545735321306302,0.3652948385351936,0.3606561883401392,0.3629606935153607,23,33,9215,0.07321253418922424,-0.13551396131515503,SpaMI,predicted.celltype,1.95,leiden_r1_950,embedding,33,10
0.19663852542034127,0.3628031784359872,0.3537561904605844,0.3702375155539271,0.35566152592237876,0.3628031784359873,25,33,9215,0.06922325491905212,-0.13551396131515503,SpaMI,predicted.celltype,2.0,leiden_r2_000,embedding,33,8
0.19174261800171225,0.2885710658080256,0.2879500578871467,0.20150766494568578,0.5081013199535706,0.2885710658080256,3,14,9215,0.31189900636672974,-0.08210422843694687,SpaMI,ATAC_clusters,0.1,leiden_r0_100,embedding,14,11
0.22742323665890388,0.32249280324388635,0.32165902738320534,0.24004373096720033,0.491211925226202,0.3224928032438864,4,14,9215,0.2747252583503723,-0.08210422843694687,SpaMI,ATAC_clusters,0.15,leiden_r0_150,embedding,14,10
0.2963248638467452,0.33462957912932617,0.3336418479651143,0.2749698723422937,0.42735117693052144,0.3346295791293262,5,14,9215,0.19927456974983215,-0.08210422843694687,SpaMI,ATAC_clusters,0.2,leiden_r0_200,embedding,14,9
0.3281355768189366,0.3577975319592805,0.35624551525923354,0.3192992195726963,0.4068522209008214,0.35779753195928055,8,14,9215,0.1709877997636795,-0.08210422843694687,SpaMI,ATAC_clusters,0.25,leiden_r0_250,embedding,14,6
0.32570553321928847,0.3536886834862978,0.35212959210426986,0.3161246650727391,0.40138374873864846,0.3536886834862978,8,14,9215,0.1843838095664978,-0.08210422843694687,SpaMI,ATAC_clusters,0.3,leiden_r0_300,embedding,14,6
0.31087962603235564,0.34653338106224324,0.34480157815644547,0.32217458245730274,0.37487686484270294,0.3465333810622433,9,14,9215,0.18443100154399872,-0.08210422843694687,SpaMI,ATAC_clusters,0.35,leiden_r0_350,embedding,14,5
0.3063540245504241,0.3416933022355394,0.33994648648160347,0.3174067451545773,0.37000439859319384,0.34169330223553945,9,14,9215,0.17108383774757385,-0.08210422843694687,SpaMI,ATAC_clusters,0.4,leiden_r0_400,embedding,14,5
0.3113703553468734,0.3513384167802931,0.3494215154495322,0.3308528717844458,0.3745282255149762,0.35133841678029315,10,14,9215,0.17663639783859253,-0.08210422843694687,SpaMI,ATAC_clusters,0.45,leiden_r0_450,embedding,14,4
0.2630223866019119,0.3338559018626205,0.3319417604950502,0.3219906145081593,0.3466291127671899,0.3338559018626205,10,14,9215,0.13401122391223907,-0.08210422843694687,SpaMI,ATAC_clusters,0.5,leiden_r0_500,embedding,14,4
0.26472220413875663,0.3357819030338771,0.33387069769502364,0.3234541948656245,0.34908652827720615,0.3357819030338771,10,14,9215,0.13614389300346375,-0.08210422843694687,SpaMI,ATAC_clusters,0.55,leiden_r0_550,embedding,14,4
0.25818407558403983,0.3274785180513109,0.3253855143463038,0.3241845721571354,0.3308400887289218,0.32747851805131084,11,14,9215,0.12451847642660141,-0.08210422843694687,SpaMI,ATAC_clusters,0.6,leiden_r0_600,embedding,14,3
0.2541724856716751,0.3487618791299798,0.34650583454227346,0.34329426138556735,0.35440648021399385,0.34876187912997975,12,14,9215,0.1291310042142868,-0.08210422843694687,SpaMI,ATAC_clusters,0.65,leiden_r0_650,embedding,14,2
0.2380706243280184,0.33923016920498994,0.3368021950683612,0.3433259715138164,0.33523093883158595,0.3392301692049899,13,14,9215,0.11816015094518661,-0.08210422843694687,SpaMI,ATAC_clusters,0.7,leiden_r0_700,embedding,14,1
0.24310693163596928,0.33489026766105623,0.3322812006299287,0.3443027321272436,0.32597874003999444,0.3348902676610562,14,14,9215,0.11645742505788803,-0.08210422843694687,SpaMI,ATAC_clusters,0.75,leiden_r0_750,embedding,14,0
0.24456266553182712,0.33560278891010337,0.33281608149075437,0.3483477613829121,0.3237574984751922,0.33560278891010337,15,14,9215,0.11603299528360367,-0.08210422843694687,SpaMI,ATAC_clusters,0.8,leiden_r0_800,embedding,14,1
0.22429481853286878,0.3276247059118858,0.32482745285099807,0.34250710649717847,0.31398177007187456,0.32762470591188575,15,14,9215,0.11123322695493698,-0.08210422843694687,SpaMI,ATAC_clusters,0.85,leiden_r0_850,embedding,14,1
0.23194246250545686,0.3332150428221753,0.3304290629172127,0.3470889612594249,0.32040763633743014,0.33321504282217534,15,14,9215,0.11568330228328705,-0.08210422843694687,SpaMI,ATAC_clusters,0.9,leiden_r0_900,embedding,14,1
0.20789447085314386,0.33011532353886297,0.32716566124167473,0.34988788024443723,0.31245797289591654,0.330115323538863,16,14,9215,0.10603053867816925,-0.08210422843694687,SpaMI,ATAC_clusters,0.95,leiden_r0_950,embedding,14,2
0.2229947599621183,0.3305448335475962,0.32742804836540457,0.3539410496630693,0.31004991013849026,0.3305448335475961,17,14,9215,0.09427623450756073,-0.08210422843694687,SpaMI,ATAC_clusters,1.0,leiden_r1_000,embedding,14,3
0.19513730190821485,0.32754540199305743,0.3244412300685062,0.3533428781595117,0.30525855068605356,0.32754540199305743,17,14,9215,0.09383286535739899,-0.08210422843694687,SpaMI,ATAC_clusters,1.05,leiden_r1_050,embedding,14,3
0.19085749240448838,0.32764749746715316,0.3245497434359467,0.35402579490864067,0.3049274917733326,0.3276474974671532,17,14,9215,0.09679833054542542,-0.08210422843694687,SpaMI,ATAC_clusters,1.1,leiden_r1_100,embedding,14,3
0.20314257895734997,0.3310378687919975,0.32794757280242565,0.35687440627852657,0.3086897430175861,0.33103786879199754,17,14,9215,0.09968141466379166,-0.08210422843694687,SpaMI,ATAC_clusters,1.15,leiden_r1_150,embedding,14,3
0.18844635584621036,0.322954979465162,0.3198438070816735,0.34994376555253565,0.2998310470302575,0.322954979465162,17,14,9215,0.09702134877443314,-0.08210422843694687,SpaMI,ATAC_clusters,1.2,leiden_r1_200,embedding,14,3
0.20338321058826825,0.32683445959059476,0.32356091512687635,0.356188362262153,0.3019503734886905,0.3268344595905948,18,14,9215,0.09010713547468185,-0.08210422843694687,SpaMI,ATAC_clusters,1.25,leiden_r1_250,embedding,14,4
