ARI,NMI,AMI,HOM,COM,VMEASURE,n_clusters_pred,n_labels,n_obs,ASW_pred,ASW_label,method,label_key,resolution,cluster_key,representation,target_n_labels,abs_cluster_delta
0.23696546636807017,0.32627959172283066,0.3245418174431268,0.31078264772670877,0.3434031317253618,0.3262795917228307,9,14,9215,0.2605375349521637,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.3,leiden_r0_300,embedding,14,5
0.24354028435877936,0.3308714260576192,0.32899043125105454,0.32511068231045404,0.3368400055643263,0.3308714260576192,10,14,9215,0.2746944725513458,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.35,leiden_r0_350,embedding,14,4
0.2557593853636924,0.3485160114543912,0.3464777269369595,0.34378179069134135,0.3533824428463981,0.34851601145439115,11,14,9215,0.28036659955978394,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.4,leiden_r0_400,embedding,14,3
0.21929154663177244,0.34235731638382244,0.3401484283664576,0.3461123921780868,0.33868284593593323,0.34235731638382233,12,14,9215,0.26073530316352844,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.45,leiden_r0_450,embedding,14,2
0.22031234072279146,0.33927394111783105,0.336883423370591,0.3480312134715851,0.3309465583043766,0.33927394111783105,13,14,9215,0.259536474943161,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.5,leiden_r0_500,embedding,14,1
0.1994118123771488,0.3250203519782309,0.3224411006680766,0.34191632016858414,0.309715598750972,0.3250203519782309,14,14,9215,0.23104742169380188,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.55,leiden_r0_550,embedding,14,0
0.22027988338585508,0.3358519277785738,0.3331082801484887,0.35314993130357375,0.32016937893866687,0.33585192777857387,15,14,9215,0.22992850840091705,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.6,leiden_r0_600,embedding,14,1
0.22463379805100975,0.3378382932446218,0.33509795430224065,0.3546763248172652,0.3225265515844133,0.33783829324462183,15,14,9215,0.2345811277627945,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.65,leiden_r0_650,embedding,14,1
0.20979032736924927,0.33133291685972793,0.3285856582551835,0.3500024268405898,0.3145542511125258,0.33133291685972793,15,14,9215,0.22998356819152832,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.7,leiden_r0_700,embedding,14,1
0.19108232677904613,0.3246687429966812,0.3215730204104286,0.3522158387681376,0.3011180482239783,0.32466874299668125,17,14,9215,0.2348337173461914,-0.09207575023174286,SpaMosaic,ATAC_clusters,0.75,leiden_r0_750,embedding,14,3
